"","x"
"9495",11
"9496",1
"9497",9
"9498",8
"9499",5
"9500",3
"9501",5
"9502",1
"9503",6
"9504",5
"9505",1
"9506",5
"9507",13
"9508",1
"9509",5
"9510",1
"9511",7
"9512",1
"9513",6
"9514",5
"9515",6
"9516",1
"9517",4
"9518",5
"9519",9
"9520",1
"9521",5
"9522",11
"9523",8
"9524",5
"9525",11
"9526",10
"9527",1
"9528",11
"9529",5
"9530",7
"9531",5
"9532",9
"9533",2
"9534",3
"9535",5
"9536",1
"9537",5
"9538",1
"9539",5
"9540",5
"9541",1
"9542",1
"9543",9
"9544",7
"9545",3
"9546",3
"9547",5
"9548",5
"9549",3
"9550",12
"9551",1
"9552",1
"9553",9
"9554",5
"9555",5
"9556",1
"9557",5
"9558",11
"9559",7
"9560",7
"9561",5
"9562",1
"9563",3
"9564",1
"9565",1
"9566",6
"9567",2
"9568",5
"9569",11
"9570",1
"9571",9
"9572",5
"9573",9
"9574",10
"9575",1
"9576",9
"9577",1
"9578",3
"9579",8
"9580",1
"9581",1
"9582",6
"9583",5
"9584",1
"9585",9
"9586",5
"9587",5
"9588",12
"9589",5
"9590",11
"9591",1
"9592",10
"9593",1
"9594",1
"9595",5
"9596",11
"9597",5
"9598",5
"9599",1
"9600",5
"9601",5
"9602",5
"9603",6
"9604",5
"9605",3
"9606",1
"9607",1
"9608",1
"9609",1
"9610",6
"9611",3
"9612",1
"9613",6
"9614",1
"9615",11
"9616",1
"9617",1
"9618",1
"9619",1
"9620",1
"9621",5
"9622",6
"9623",1
"9624",11
"9625",10
"9626",5
"9627",1
"9628",3
"9629",3
"9630",4
"9631",9
"9632",9
"9633",1
"9634",6
"9635",1
"9636",11
"9637",2
"9638",11
"9639",1
"9640",3
"9641",1
"9642",5
"9643",3
"9644",12
"9645",5
"9646",11
"9647",9
"9648",9
"9649",3
"9650",7
"9651",6
"9652",12
"9653",5
"9654",4
"9655",12
"9656",11
"9657",3
"9658",3
"9659",6
"9660",8
"9661",5
"9662",3
"9663",1
"9664",5
"9665",1
"9666",5
"9667",5
"9668",11
"9669",11
"9670",5
"9671",3
"9672",11
"9673",8
"9674",1
"9675",5
"9676",1
"9677",1
"9678",2
"9679",3
"9680",1
"9681",5
"9682",1
"9683",3
"9684",1
"9685",1
"9686",5
"9687",5
"9688",1
"9689",5
"9690",11
"9691",5
"9692",12
"9693",5
"9694",6
"9695",4
"9696",1
"9697",5
"9698",5
"9699",3
"9700",1
"9701",1
"9702",5
"9703",5
"9704",5
"9705",1
"9706",10
"9707",3
"9708",12
"9709",8
"9710",4
"9711",6
"9712",5
"9713",9
"9714",11
"9715",5
"9716",3
"9717",12
"9718",6
"9719",6
"9720",11
"9721",1
"9722",11
"9723",5
"9724",3
"9725",1
"9726",6
"9727",11
"9728",6
"9729",1
"9730",1
"9731",4
"9732",5
"9733",10
"9734",1
"9735",2
"9736",5
"9737",1
"9738",13
"9739",11
"9740",1
"9741",5
"9742",1
"9743",1
"9744",3
"9745",9
"9746",8
"9747",1
"9748",1
"9749",1
"9750",1
"9751",1
"9752",12
"9753",10
"9754",8
"9755",1
"9756",12
"9757",9
"9758",8
"9759",1
"9760",1
"9761",12
"9762",1
"9763",7
"9764",5
"9765",1
"9766",3
"9767",4
"9768",4
"9769",2
"9770",1
"9771",5
"9772",11
"9773",1
"9774",9
"9775",3
"9776",11
"9777",1
"9778",5
"9779",1
"9780",5
"9781",5
"9782",3
"9783",1
"9784",6
"9785",4
"9786",12
"9787",4
"9788",5
"9789",3
"9790",10
"9791",11
"9792",12
"9793",6
"9794",5
"9795",1
"9796",1
"9797",5
"9798",1
"9799",1
"9800",3
"9801",5
"9802",5
"9803",1
"9804",1
"9805",5
"9806",1
"9807",10
"9808",1
"9809",1
"9810",5
"9811",11
"9812",3
"9813",12
"9814",12
"9815",6
"9816",5
"9817",5
"9818",3
"9819",5
"9820",8
"9821",3
"9822",5
"9823",11
"9824",1
"9825",1
"9826",1
"9827",1
"9828",5
"9829",11
"9830",11
"9831",4
"9832",9
"9833",9
"9834",1
"9835",1
"9836",1
"9837",6
"9838",11
"9839",8
"9840",8
"9841",5
"9842",4
"9843",1
"9844",1
"9845",1
"9846",9
"9847",11
"9848",5
"9849",2
"9850",10
"9851",6
"9852",1
"9853",7
"9854",3
"9855",3
"9856",5
"9857",4
"9858",5
"9859",5
"9860",12
"9861",5
"9862",5
"9863",12
"9864",1
"9865",8
"9866",11
"9867",3
"9868",9
"9869",4
"9870",6
"9871",11
"9872",11
"9873",10
"9874",6
"9875",8
"9876",1
"9877",3
"9878",6
"9879",1
"9880",5
"9881",3
"9882",9
"9883",9
"9884",1
"9885",1
"9886",9
"9887",1
"9888",1
"9889",1
"9890",6
"9891",9
"9892",9
"9893",5
"9894",9
"9895",9
"9896",5
"9897",3
"9898",1
"9899",11
"9900",12
"9901",5
"9902",5
"9903",11
"9904",5
"9905",8
"9906",3
"9907",1
"9908",1
"9909",1
"9910",6
"9911",1
"9912",5
"9913",5
"9914",11
"9915",9
"9916",4
"9917",12
"9918",9
"9919",5
"9920",9
"9921",6
"9922",6
"9923",3
"9924",5
"9925",5
"9926",3
"9927",1
"9928",5
"9929",10
"9930",5
"9931",3
"9932",10
"9933",1
"9934",1
"9935",7
"9936",10
"9937",3
"9938",6
"9939",7
"9940",5
"9941",3
"9942",1
"9943",1
"9944",6
"9945",5
"9946",1
"9947",3
"9948",1
"9949",6
"9950",5
"9951",1
"9952",5
"9953",1
"9954",6
"9955",3
"9956",9
"9957",1
"9958",11
"9959",1
"9960",3
"9961",9
"9962",11
"9963",12
"9964",5
"9965",9
"9966",4
"9967",1
"9968",1
"9969",9
"9970",3
"9971",5
"9972",1
"9973",11
"9974",4
"9975",6
"9976",5
"9977",5
"9978",4
"9979",4
"9980",3
"9981",1
"9982",1
"9983",9
"9984",12
"9985",11
"9986",1
"9987",1
"9988",1
"9989",9
"9990",11
"9991",5
"9992",11
"9993",5
"9994",9
"9995",1
"9996",9
"9997",1
"9998",1
"9999",12
"10000",9
"10001",1
"10002",11
"10003",3
"10004",1
"10005",1
"10006",3
"10007",9
"10008",1
"10009",5
"10010",12
"10011",8
"10012",3
"10013",3
"10014",1
"10015",4
"10016",1
"10017",3
"10018",9
"10019",5
"10020",3
"10021",9
"10022",6
"10023",11
"10024",4
"10025",11
"10026",8
"10027",12
"10028",12
"10029",1
"10030",1
"10031",5
"10032",6
"10033",5
"10034",7
"10035",11
"10036",3
"10037",9
"10038",10
"10039",9
"10040",1
"10041",5
"10042",5
"10043",4
"10044",5
"10045",6
"10046",7
"10047",5
"10048",12
"10049",4
"10050",9
"10051",1
"10052",4
"10053",5
"10054",7
"10055",9
"10056",5
"10057",5
"10058",11
"10059",11
"10060",11
"10061",1
"10062",1
"10063",1
"10064",3
"10065",10
"10066",1
"10067",3
"10068",3
"10069",5
"10070",1
"10071",5
"10072",6
"10073",1
"10074",11
"10075",1
"10076",6
"10077",5
"10078",12
"10079",1
"10080",1
"10081",10
"10082",12
"10083",1
"10084",12
"10085",1
"10086",3
"10087",1
"10088",1
"10089",9
"10090",1
"10091",1
"10092",5
"10093",5
"10094",5
"10095",6
"10096",5
"10097",1
"10098",5
"10099",5
"10100",8
"10101",10
"10102",1
"10103",9
"10104",4
"10105",10
"10106",11
"10107",6
"10108",3
"10109",1
"10110",1
"10111",5
"10112",1
"10113",5
"10114",1
"10115",5
"10116",1
"10117",5
"10118",6
"10119",1
"10120",1
"10121",1
"10122",1
"10123",5
"10124",1
"10125",5
"10126",6
"10127",1
"10128",6
"10129",3
"10130",3
"10131",3
"10132",3
"10133",5
"10134",12
"10135",1
"10136",9
"10137",1
"10138",1
"10139",5
"10140",5
"10141",5
"10142",3
"10143",7
"10144",9
"10145",11
"10146",7
"10147",5
"10148",1
"10149",3
"10150",12
"10151",5
"10152",9
"10153",4
"10154",1
"10155",9
"10156",5
"10157",5
"10158",11
"10159",1
"10160",6
"10161",4
"10162",5
"10163",1
"10164",3
"10165",9
"10166",1
"10167",1
"10168",11
"10169",5
"10170",1
"10171",12
"10172",6
"10173",13
"10174",5
"10175",6
"10176",5
"10177",5
"10178",10
"10179",1
"10180",1
"10181",6
"10182",1
"10183",1
"10184",1
"10185",3
"10186",12
"10187",5
"10188",9
"10189",12
"10190",11
"10191",1
"10192",4
"10193",1
"10194",5
"10195",1
"10196",6
"10197",10
"10198",1
"10199",9
"10200",5
"10201",3
"10202",5
"10203",5
"10204",5
"10205",9
"10206",1
"10207",5
"10208",3
"10209",1
"10210",4
"10211",7
"10212",1
"10213",3
"10214",3
"10215",5
"10216",5
"10217",5
"10218",1
"10219",5
"10220",12
"10221",4
"10222",11
"10223",5
"10224",5
"10225",5
"10226",4
"10227",5
"10228",3
"10229",1
"10230",4
"10231",3
"10232",1
"10233",5
"10234",1
"10235",9
"10236",9
"10237",5
"10238",12
"10239",1
"10240",5
"10241",7
"10242",10
"10243",11
"10244",1
"10245",1
"10246",1
"10247",5
"10248",1
"10249",6
"10250",11
"10251",1
"10252",6
"10253",5
"10254",11
"10255",1
"10256",1
"10257",8
"10258",1
"10259",8
"10260",5
"10261",6
"10262",5
"10263",8
"10264",1
"10265",1
"10266",1
"10267",8
"10268",5
"10269",5
"10270",5
"10271",1
"10272",12
"10273",3
"10274",1
"10275",1
"10276",6
"10277",6
"10278",11
"10279",6
"10280",10
"10281",8
"10282",5
"10283",3
"10284",4
"10285",9
"10286",11
"10287",5
"10288",13
"10289",3
"10290",3
"10291",5
"10292",6
"10293",5
"10294",3
"10295",1
"10296",9
"10297",1
"10298",6
"10299",5
"10300",5
"10301",6
"10302",1
"10303",8
"10304",9
"10305",11
"10306",4
"10307",1
"10308",9
"10309",3
"10310",6
"10311",1
"10312",3
"10313",1
"10314",4
"10315",9
"10316",11
"10317",3
"10318",5
"10319",11
"10320",8
"10321",5
"10322",5
"10323",5
"10324",3
"10325",1
"10326",4
"10327",4
"10328",1
"10329",5
"10330",3
"10331",3
"10332",5
"10333",1
"10334",1
"10335",3
"10336",4
"10337",6
"10338",11
"10339",6
"10340",3
"10341",5
"10342",12
"10343",5
"10344",6
"10345",1
"10346",5
"10347",9
"10348",9
"10349",1
"10350",5
"10351",5
"10352",9
"10353",5
"10354",11
"10355",4
"10356",11
"10357",10
"10358",5
"10359",11
"10360",6
"10361",9
"10362",3
"10363",3
"10364",11
"10365",1
"10366",1
"10367",6
"10368",1
"10369",3
"10370",6
"10371",8
"10372",5
"10373",1
"10374",10
"10375",6
"10376",1
"10377",12
"10378",1
"10379",6
"10380",1
"10381",9
"10382",7
"10383",3
"10384",5
"10385",1
"10386",10
"10387",1
"10388",11
"10389",11
"10390",11
"10391",1
"10392",3
"10393",3
"10394",10
"10395",1
"10396",6
"10397",5
"10398",4
"10399",5
"10400",3
"10401",3
"10402",1
"10403",4
"10404",4
"10405",3
"10406",8
"10407",1
"10408",8
"10409",4
"10410",5
"10411",5
"10412",9
"10413",6
"10414",9
"10415",1
"10416",9
"10417",8
"10418",1
"10419",6
"10420",5
"10421",1
"10422",5
"10423",5
"10424",3
"10425",1
"10426",6
"10427",5
"10428",5
"10429",1
"10430",5
"10431",5
"10432",5
"10433",11
"10434",11
"10435",1
"10436",6
"10437",6
"10438",3
"10439",3
"10440",4
"10441",9
"10442",6
"10443",9
"10444",4
"10445",12
"10446",5
"10447",9
"10448",8
"10449",9
"10450",3
"10451",5
"10452",1
"10453",9
"10454",6
"10455",11
"10456",11
"10457",5
"10458",1
"10459",6
"10460",12
"10461",1
"10462",5
"10463",1
"10464",10
"10465",5
"10466",4
"10467",6
"10468",4
"10469",4
"10470",1
"10471",8
"10472",3
"10473",4
"10474",5
"10475",1
"10476",5
"10477",5
"10478",1
"10479",9
"10480",7
"10481",6
"10482",5
"10483",1
"10484",8
"10485",5
"10486",3
"10487",11
"10488",5
"10489",1
"10490",5
"10491",1
"10492",12
"10493",11
"10494",8
"10495",3
"10496",6
"10497",1
"10498",5
"10499",5
"10500",1
"10501",5
"10502",1
"10503",9
"10504",5
"10505",9
"10506",5
"10507",11
"10508",1
"10509",9
"10510",9
"10511",1
"10512",3
"10513",10
"10514",9
"10515",6
"10516",1
"10517",9
"10518",1
"10519",9
"10520",1
"10521",1
"10522",11
"10523",5
"10524",5
"10525",5
"10526",3
"10527",3
"10528",5
"10529",6
"10530",3
"10531",9
"10532",6
"10533",11
"10534",1
"10535",11
"10536",11
"10537",13
"10538",6
"10539",1
"10540",3
"10541",9
"10542",1
"10543",1
"10544",1
"10545",1
"10546",5
"10547",11
"10548",1
"10549",10
"10550",5
"10551",5
"10552",5
"10553",1
"10554",1
"10555",4
"10556",3
"10557",1
"10558",1
"10559",9
"10560",1
"10561",1
"10562",6
"10563",3
"10564",12
"10565",2
"10566",11
"10567",5
"10568",1
"10569",1
"10570",5
"10571",1
"10572",9
"10573",3
"10574",1
"10575",5
"10576",1
"10577",1
"10578",9
"10579",11
"10580",10
"10581",1
"10582",11
"10583",11
"10584",3
"10585",11
"10586",7
"10587",12
"10588",10
"10589",11
"10590",1
"10591",5
"10592",1
"10593",1
"10594",1
"10595",5
"10596",1
"10597",7
"10598",10
"10599",12
"10600",3
"10601",1
"10602",10
"10603",1
"10604",4
"10605",1
"10606",3
"10607",3
"10608",7
"10609",1
"10610",4
"10611",1
"10612",3
"10613",9
"10614",11
"10615",8
"10616",6
"10617",3
"10618",9
"10619",3
"10620",4
"10621",5
"10622",6
"10623",9
"10624",1
"10625",6
"10626",11
"10627",1
"10628",11
"10629",1
"10630",1
"10631",1
"10632",5
"10633",5
"10634",1
"10635",11
"10636",5
"10637",1
"10638",11
"10639",5
"10640",6
"10641",1
"10642",6
"10643",1
"10644",1
"10645",9
"10646",11
"10647",5
"10648",6
"10649",1
"10650",3
"10651",9
"10652",5
"10653",5
"10654",3
"10655",1
"10656",12
"10657",3
"10658",9
"10659",11
"10660",11
"10661",5
"10662",11
"10663",6
"10664",3
"10665",1
"10666",11
"10667",12
"10668",3
"10669",6
"10670",1
"10671",11
"10672",11
"10673",5
"10674",1
"10675",1
"10676",5
"10677",1
"10678",2
"10679",5
"10680",1
"10681",12
"10682",8
"10683",1
"10684",8
"10685",1
"10686",7
"10687",1
"10688",5
"10689",1
"10690",6
"10691",5
"10692",1
"10693",3
"10694",6
"10695",3
"10696",1
"10697",3
"10698",5
"10699",9
"10700",5
"10701",11
"10702",5
"10703",5
"10704",1
"10705",10
"10706",1
"10707",12
"10708",5
"10709",5
"10710",1
"10711",5
"10712",1
"10713",1
"10714",5
"10715",10
"10716",1
"10717",1
"10718",5
"10719",1
"10720",12
"10721",2
"10722",1
"10723",1
"10724",8
"10725",3
"10726",1
"10727",3
"10728",12
"10729",6
"10730",3
"10731",1
"10732",11
"10733",11
"10734",1
"10735",1
"10736",5
"10737",12
"10738",12
"10739",1
"10740",9
"10741",5
"10742",5
"10743",5
"10744",1
"10745",6
"10746",3
"10747",9
"10748",10
"10749",11
"10750",2
"10751",5
"10752",3
"10753",1
"10754",1
"10755",3
"10756",1
"10757",5
"10758",5
"10759",1
"10760",1
"10761",12
"10762",1
"10763",3
"10764",3
"10765",1
"10766",5
"10767",12
"10768",1
"10769",1
"10770",5
"10771",3
"10772",1
"10773",11
"10774",2
"10775",5
"10776",1
"10777",1
"10778",12
"10779",1
"10780",4
"10781",11
"10782",11
"10783",9
"10784",10
"10785",1
"10786",5
"10787",9
"10788",1
"10789",5
"10790",11
"10791",1
"10792",1
"10793",5
"10794",5
"10795",1
"10796",4
"10797",3
"10798",1
"10799",5
"10800",8
"10801",1
"10802",3
"10803",9
"10804",1
"10805",1
"10806",12
"10807",7
"10808",3
"10809",9
"10810",6
"10811",10
"10812",3
"10813",8
"10814",13
"10815",1
"10816",1
"10817",9
"10818",5
"10819",9
"10820",1
"10821",1
"10822",1
"10823",9
"10824",5
"10825",1
"10826",1
"10827",9
"10828",5
"10829",9
"10830",3
"10831",11
"10832",8
"10833",12
"10834",12
"10835",3
"10836",1
"10837",3
"10838",9
"10839",6
"10840",1
"10841",5
"10842",1
"10843",1
"10844",10
"10845",5
"10846",3
"10847",3
"10848",1
"10849",1
"10850",5
"10851",9
"10852",1
"10853",5
"10854",5
"10855",5
"10856",1
"10857",5
"10858",1
"10859",3
"10860",9
"10861",5
"10862",10
"10863",5
"10864",9
"10865",1
"10866",11
"10867",5
"10868",9
"10869",11
"10870",1
"10871",1
"10872",3
"10873",9
"10874",10
"10875",1
"10876",9
"10877",10
"10878",3
"10879",6
"10880",5
"10881",4
"10882",7
"10883",8
"10884",1
"10885",4
"10886",5
"10887",11
"10888",8
"10889",5
"10890",1
"10891",8
"10892",1
"10893",5
"10894",9
"10895",6
"10896",1
"10897",1
"10898",1
"10899",6
"10900",1
"10901",10
"10902",12
"10903",1
"10904",5
"10905",11
"10906",3
"10907",5
"10908",8
"10909",1
"10910",5
"10911",5
"10912",1
"10913",12
"10914",1
"10915",9
"10916",1
"10917",9
"10918",5
"10919",5
"10920",5
"10921",5
"10922",3
"10923",11
"10924",1
"10925",5
"10926",5
"10927",3
"10928",5
"10929",6
"10930",1
"10931",11
"10932",1
"10933",3
"10934",5
"10935",1
"10936",4
"10937",1
"10938",5
"10939",2
"10940",9
"10941",1
"10942",1
"10943",3
"10944",1
"10945",1
"10946",1
"10947",1
"10948",5
"10949",1
"10950",1
"10951",1
"10952",8
"10953",3
"10954",3
"10955",1
"10956",4
"10957",4
"10958",12
"10959",10
"10960",1
"10961",12
"10962",12
"10963",1
"10964",9
"10965",7
"10966",1
"10967",3
"10968",11
"10969",2
"10970",3
"10971",6
"10972",11
"10973",5
"10974",1
"10975",3
"10976",1
"10977",3
"10978",11
"10979",4
"10980",1
"10981",1
"10982",5
"10983",3
"10984",1
"10985",11
"10986",5
"10987",7
"10988",5
"10989",6
"10990",12
"10991",1
"10992",5
"10993",5
"10994",3
"10995",4
"10996",11
"10997",2
"10998",10
"10999",5
"11000",5
"11001",12
"11002",5
"11003",1
"11004",5
"11005",1
"11006",1
"11007",12
"11008",8
"11009",1
"11010",3
"11011",1
"11012",9
"11013",1
"11014",1
"11015",4
"11016",3
"11017",1
"11018",3
"11019",1
"11020",5
"11021",11
"11022",2
"11023",1
"11024",2
"11025",5
"11026",6
"11027",6
"11028",9
"11029",1
"11030",2
"11031",12
"11032",5
"11033",10
"11034",5
"11035",11
"11036",1
"11037",6
"11038",9
"11039",5
"11040",1
"11041",11
"11042",4
"11043",1
"11044",5
"11045",9
"11046",1
"11047",5
"11048",12
"11049",5
"11050",1
"11051",5
"11052",8
"11053",1
"11054",9
"11055",1
"11056",8
"11057",1
"11058",4
"11059",9
"11060",5
"11061",11
"11062",8
"11063",3
"11064",3
"11065",7
"11066",5
"11067",12
"11068",5
"11069",3
"11070",1
"11071",1
"11072",7
"11073",5
"11074",3
"11075",5
"11076",1
"11077",5
"11078",3
"11079",1
"11080",6
"11081",1
"11082",2
"11083",4
"11084",4
"11085",5
"11086",4
"11087",11
"11088",6
"11089",3
"11090",1
"11091",11
"11092",9
"11093",9
"11094",1
"11095",3
"11096",5
"11097",6
"11098",10
"11099",5
"11100",6
"11101",5
"11102",1
"11103",3
"11104",11
"11105",9
"11106",4
"11107",1
"11108",6
"11109",5
"11110",5
"11111",10
"11112",3
"11113",6
"11114",12
"11115",1
"11116",1
"11117",7
"11118",1
"11119",4
"11120",5
"11121",1
"11122",9
"11123",1
"11124",4
"11125",8
"11126",10
"11127",1
"11128",1
"11129",3
"11130",9
"11131",1
"11132",9
"11133",5
"11134",5
"11135",4
"11136",1
"11137",5
"11138",5
"11139",5
"11140",11
"11141",5
"11142",3
"11143",1
"11144",1
"11145",1
"11146",1
"11147",1
"11148",3
"11149",5
"11150",3
"11151",4
"11152",11
"11153",3
"11154",7
"11155",11
"11156",5
"11157",3
"11158",5
"11159",10
"11160",5
"11161",11
"11162",5
"11163",12
"11164",3
"11165",11
"11166",5
"11167",1
"11168",3
"11169",10
"11170",10
"11171",1
"11172",11
"11173",1
"11174",1
"11175",5
"11176",1
"11177",1
"11178",12
"11179",1
"11180",6
"11181",5
"11182",11
"11183",1
"11184",4
"11185",5
"11186",5
"11187",1
"11188",3
"11189",8
"11190",1
"11191",11
"11192",7
"11193",5
"11194",5
"11195",1
"11196",10
"11197",5
"11198",1
"11199",12
"11200",12
"11201",5
"11202",1
"11203",1
"11204",11
"11205",9
"11206",5
"11207",4
"11208",11
"11209",1
"11210",1
"11211",1
"11212",5
"11213",5
"11214",2
"11215",12
"11216",5
"11217",1
"11218",6
"11219",12
"11220",3
"11221",1
"11222",3
"11223",8
"11224",8
"11225",1
"11226",1
"11227",5
"11228",5
"11229",5
"11230",1
"11231",12
"11232",5
"11233",1
"11234",9
"11235",12
"11236",5
"11237",5
"11238",3
"11239",1
"11240",7
"11241",9
"11242",1
"11243",9
"11244",5
"11245",8
"11246",10
"11247",11
"11248",1
"11249",6
"11250",5
"11251",1
"11252",12
"11253",7
"11254",1
"11255",1
"11256",4
"11257",12
"11258",9
"11259",3
"11260",12
"11261",1
"11262",11
"11263",12
"11264",1
"11265",5
"11266",11
"11267",5
"11268",9
"11269",1
"11270",1
"11271",6
"11272",8
"11273",1
"11274",2
"11275",1
"11276",7
"11277",1
"11278",4
"11279",5
"11280",5
"11281",1
"11282",1
"11283",1
"11284",1
"11285",11
"11286",5
"11287",9
"11288",8
"11289",5
"11290",3
"11291",12
"11292",1
"11293",1
"11294",3
"11295",1
"11296",9
"11297",12
"11298",6
"11299",10
"11300",7
"11301",1
"11302",10
"11303",1
"11304",1
"11305",5
"11306",5
"11307",3
"11308",1
"11309",11
"11310",9
"11311",11
"11312",3
"11313",8
"11314",1
"11315",11
"11316",1
"11317",1
"11318",11
"11319",1
"11320",5
"11321",1
"11322",1
"11323",6
"11324",11
"11325",1
"11326",1
"11327",11
"11328",12
"11329",5
"11330",3
"11331",5
"11332",1
"11333",1
"11334",11
"11335",5
"11336",1
"11337",1
"11338",9
"11339",7
"11340",1
"11341",10
"11342",1
"11343",11
"11344",9
"11345",5
"11346",4
"11347",5
"11348",5
"11349",3
"11350",1
"11351",1
"11352",10
"11353",11
"11354",9
"11355",9
"11356",5
"11357",11
"11358",11
"11359",1
"11360",10
"11361",7
"11362",5
"11363",3
"11364",1
"11365",12
"11366",6
"11367",9
"11368",1
"11369",6
"11370",3
"11371",3
"11372",1
"11373",9
"11374",4
"11375",1
"11376",3
"11377",3
"11378",6
"11379",1
"11380",1
"11381",5
"11382",5
"11383",5
"11384",3
"11385",1
"11386",4
"11387",3
"11388",1
"11389",1
"11390",3
"11391",1
"11392",1
"11393",5
"11394",12
"11395",5
"11396",7
"11397",5
"11398",6
"11399",6
"11400",1
"11401",5
"11402",5
"11403",12
"11404",11
"11405",1
"11406",1
"11407",5
"11408",9
"11409",1
"11410",9
"11411",1
"11412",1
"11413",9
"11414",1
"11415",11
"11416",12
"11417",6
"11418",6
"11419",12
"11420",9
"11421",6
"11422",11
"11423",11
"11424",6
"11425",5
"11426",11
"11427",6
"11428",1
"11429",5
"11430",5
"11431",5
"11432",10
"11433",6
"11434",4
"11435",4
"11436",5
"11437",1
"11438",5
"11439",11
"11440",1
"11441",6
"11442",1
"11443",1
"11444",12
"11445",6
"11446",3
"11447",5
"11448",5
"11449",12
"11450",1
"11451",11
"11452",6
"11453",1
"11454",5
"11455",5
"11456",11
"11457",1
"11458",1
"11459",1
"11460",3
"11461",5
"11462",1
"11463",1
"11464",5
"11465",1
"11466",5
"11467",5
"11468",8
"11469",9
"11470",5
"11471",3
"11472",1
"11473",1
"11474",3
"11475",9
"11476",6
"11477",13
"11478",5
"11479",5
"11480",1
"11481",5
"11482",1
"11483",3
"11484",1
"11485",5
"11486",1
"11487",6
"11488",3
"11489",1
"11490",8
"11491",1
"11492",2
"11493",11
"11494",9
"11495",1
"11496",10
"11497",6
"11498",11
"11499",3
"11500",3
"11501",2
"11502",1
"11503",1
"11504",1
"11505",1
"11506",5
"11507",1
"11508",1
"11509",5
"11510",12
"11511",5
"11512",9
"11513",5
"11514",1
"11515",1
"11516",5
"11517",1
"11518",11
"11519",6
"11520",11
"11521",10
"11522",11
"11523",6
"11524",9
"11525",3
"11526",1
"11527",9
"11528",1
"11529",1
"11530",1
"11531",1
"11532",5
"11533",3
"11534",3
"11535",5
"11536",3
"11537",1
"11538",6
"11539",5
"11540",1
"11541",4
"11542",1
"11543",4
"11544",1
"11545",3
"11546",5
"11547",5
"11548",12
"11549",2
"11550",9
"11551",1
"11552",11
"11553",3
"11554",12
"11555",3
"11556",1
"11557",5
"11558",5
"11559",1
"11560",3
"11561",1
"11562",6
"11563",3
"11564",13
"11565",3
"11566",9
"11567",5
"11568",1
"11569",1
"11570",1
"11571",11
"11572",5
"11573",5
"11574",7
"11575",1
"11576",1
"11577",3
"11578",1
"11579",1
"11580",5
"11581",3
"11582",1
"11583",11
"11584",5
"11585",6
"11586",2
"11587",8
"11588",8
"11589",3
"11590",3
"11591",5
"11592",3
"11593",1
"11594",6
"11595",9
"11596",12
"11597",1
"11598",1
"11599",3
"11600",6
"11601",5
"11602",1
"11603",1
"11604",3
"11605",3
"11606",6
"11607",3
"11608",1
"11609",5
"11610",9
"11611",11
"11612",3
"11613",8
"11614",3
"11615",6
"11616",11
"11617",5
"11618",1
"11619",4
"11620",6
"11621",12
"11622",7
"11623",4
"11624",5
"11625",12
"11626",4
"11627",5
"11628",5
"11629",9
"11630",1
"11631",12
"11632",3
"11633",1
"11634",3
"11635",5
"11636",12
"11637",9
"11638",4
"11639",5
"11640",1
"11641",5
"11642",1
"11643",5
"11644",1
"11645",11
"11646",11
"11647",1
"11648",2
"11649",12
"11650",11
"11651",12
"11652",3
"11653",3
"11654",3
"11655",1
"11656",10
"11657",5
"11658",1
"11659",7
"11660",1
"11661",5
"11662",5
"11663",1
"11664",9
"11665",1
"11666",5
"11667",1
"11668",3
"11669",6
"11670",9
"11671",1
"11672",9
"11673",5
"11674",1
"11675",5
"11676",5
"11677",11
"11678",8
"11679",5
"11680",10
"11681",5
"11682",1
"11683",5
"11684",1
"11685",1
"11686",1
"11687",1
"11688",1
"11689",10
"11690",1
"11691",1
"11692",12
"11693",8
"11694",3
"11695",9
"11696",1
"11697",6
"11698",1
"11699",5
"11700",6
"11701",1
"11702",1
"11703",11
"11704",1
"11705",12
"11706",1
"11707",1
"11708",1
"11709",6
"11710",9
"11711",2
"11712",5
"11713",4
"11714",11
"11715",6
"11716",3
"11717",6
"11718",1
"11719",3
"11720",3
"11721",3
"11722",3
"11723",8
"11724",3
"11725",3
"11726",5
"11727",1
"11728",5
"11729",1
"11730",1
"11731",1
"11732",11
"11733",5
"11734",5
"11735",4
"11736",3
"11737",5
"11738",3
"11739",5
"11740",11
"11741",1
"11742",5
"11743",3
"11744",1
"11745",3
"11746",1
"11747",1
"11748",4
"11749",1
"11750",1
"11751",9
"11752",1
"11753",9
"11754",4
"11755",1
"11756",3
"11757",1
"11758",8
"11759",7
"11760",10
"11761",1
"11762",10
"11763",6
"11764",11
"11765",5
"11766",4
"11767",1
"11768",11
"11769",12
"11770",8
"11771",9
"11772",2
"11773",1
"11774",6
"11775",1
"11776",1
"11777",4
"11778",5
"11779",5
"11780",4
"11781",6
"11782",5
"11783",1
"11784",5
"11785",6
"11786",5
"11787",12
"11788",1
"11789",12
"11790",5
"11791",11
"11792",5
"11793",4
"11794",12
"11795",12
"11796",1
"11797",5
"11798",3
"11799",2
"11800",12
"11801",9
"11802",8
"11803",1
"11804",9
"11805",4
"11806",8
"11807",3
"11808",5
"11809",5
"11810",1
"11811",5
"11812",1
"11813",1
"11814",9
"11815",1
"11816",5
"11817",11
"11818",1
"11819",5
"11820",1
"11821",4
"11822",1
"11823",1
"11824",11
"11825",2
"11826",1
